,Sector,Company,BSE,Datetime,Open,High,Low,Close,Adj Close,Volume,current_price,Low_52,High_52
1337,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:43:00+05:30,431,431.6000061,430.75,431.2999878,431.2999878,655,432.4,63.6,446.7
1338,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:44:00+05:30,431.2999878,431.4500122,431.1000061,431.2000122,431.2000122,1435,432.4,63.6,446.7
1339,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:45:00+05:30,431.25,431.6000061,430.7999878,431.6000061,431.6000061,954,432.4,63.6,446.7
1340,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:46:00+05:30,431.3500061,431.5,431,431.25,431.25,1190,432.4,63.6,446.7
1341,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:47:00+05:30,431,431.3500061,430.8500061,431.25,431.25,1366,432.4,63.6,446.7
1342,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:48:00+05:30,431.3500061,431.7999878,431.3500061,431.5,431.5,2107,432.4,63.6,446.7
1343,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:49:00+05:30,431.4500122,432,431.4500122,431.8999939,431.8999939,1929,432.4,63.6,446.7
1344,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:50:00+05:30,431.9500122,432.3999939,431.8500061,431.9500122,431.9500122,2819,432.4,63.6,446.7
1345,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:51:00+05:30,432.25,432.5,432.1499939,432.5,432.5,1067,432.4,63.6,446.7
1346,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:52:00+05:30,432.7000122,432.7000122,431.9500122,432.1000061,432.1000061,3722,432.4,63.6,446.7
1347,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:53:00+05:30,432.0499878,432.1000061,431,431.2000122,431.2000122,4484,432.4,63.6,446.7
1348,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:54:00+05:30,431,431.25,430.8999939,431.1499939,431.1499939,2914,432.4,63.6,446.7
1349,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:55:00+05:30,431.6000061,431.6000061,430.8500061,430.8500061,430.8500061,618,432.4,63.6,446.7
1350,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:56:00+05:30,430.8500061,431.4500122,430.7999878,431.4500122,431.4500122,1023,432.4,63.6,446.7
1351,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:57:00+05:30,431.3500061,431.6000061,431.0499878,431.6000061,431.6000061,1353,432.4,63.6,446.7
1352,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:58:00+05:30,431.5,431.7000122,431.25,431.3500061,431.3500061,851,432.4,63.6,446.7
1353,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 13:59:00+05:30,431.3500061,432,431.3500061,431.7999878,431.7999878,622,432.4,63.6,446.7
1354,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:00:00+05:30,431.5,431.7999878,430.7999878,430.7999878,430.7999878,3422,432.4,63.6,446.7
1355,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:01:00+05:30,431.2999878,431.2999878,430.0499878,430.3500061,430.3500061,6816,432.4,63.6,446.7
1356,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:02:00+05:30,430.0499878,430.5,429.2999878,430.5,430.5,11541,432.4,63.6,446.7
1357,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:03:00+05:30,430.7999878,431.6000061,430.7000122,431.3999939,431.3999939,1105,432.4,63.6,446.7
1358,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:04:00+05:30,431.3999939,431.6000061,431,431,431,562,432.4,63.6,446.7
1359,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:05:00+05:30,431,431.0499878,430.5,430.7999878,430.7999878,504,432.4,63.6,446.7
1360,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:06:00+05:30,430.8999939,430.9500122,430.3999939,430.5499878,430.5499878,1059,432.4,63.6,446.7
1361,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:07:00+05:30,430.2999878,430.5499878,430,430.4500122,430.4500122,3455,432.4,63.6,446.7
1362,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:08:00+05:30,430.5,431,430.5,430.8500061,430.8500061,478,432.4,63.6,446.7
1363,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:09:00+05:30,430.75,431.2000122,430.5,431,431,760,432.4,63.6,446.7
1364,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:10:00+05:30,431.25,431.5,431.2000122,431.3500061,431.3500061,1733,432.4,63.6,446.7
1365,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:11:00+05:30,431.2999878,431.3999939,430.7000122,430.7999878,430.7999878,1048,432.4,63.6,446.7
1366,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:12:00+05:30,430.6000061,430.6499939,430,430.5,430.5,1105,432.4,63.6,446.7
1367,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:13:00+05:30,430.3999939,430.6000061,429.5,429.6000061,429.6000061,3960,432.4,63.6,446.7
1368,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:14:00+05:30,429.5,429.8999939,429.3500061,429.7000122,429.7000122,2427,432.4,63.6,446.7
1369,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:15:00+05:30,430,430.1499939,429.7000122,430,430,2261,432.4,63.6,446.7
1370,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:16:00+05:30,430.0499878,431.25,430.0499878,430.9500122,430.9500122,2452,432.4,63.6,446.7
1371,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:17:00+05:30,431.1499939,431.2999878,430.9500122,431.1000061,431.1000061,1026,432.4,63.6,446.7
1372,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:18:00+05:30,430.5499878,430.75,430.3500061,430.75,430.75,1252,432.4,63.6,446.7
1373,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:19:00+05:30,430.75,431.1499939,430.75,431,431,346,432.4,63.6,446.7
1374,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:20:00+05:30,431.1499939,431.25,430.7999878,430.9500122,430.9500122,2108,432.4,63.6,446.7
1375,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:21:00+05:30,430.7999878,431.1000061,430.7000122,430.7999878,430.7999878,815,432.4,63.6,446.7
1376,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:22:00+05:30,430.7999878,430.7999878,429.8500061,430.1499939,430.1499939,3050,432.4,63.6,446.7
1377,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:23:00+05:30,430,430.4500122,430,430.4500122,430.4500122,1646,432.4,63.6,446.7
1378,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:24:00+05:30,430.1000061,430.7000122,430.1000061,430.7000122,430.7000122,2218,432.4,63.6,446.7
1379,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:25:00+05:30,430.7000122,430.7999878,430.4500122,430.6499939,430.6499939,317,432.4,63.6,446.7
1380,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:26:00+05:30,430.6499939,431.3500061,430.6499939,430.7000122,430.7000122,1712,432.4,63.6,446.7
1381,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:27:00+05:30,430.8999939,432,430.7999878,432,432,593,432.4,63.6,446.7
1382,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:28:00+05:30,432,432,431.6499939,431.9500122,431.9500122,1595,432.4,63.6,446.7
1383,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:29:00+05:30,432.0499878,432.9500122,432.0499878,432.6499939,432.6499939,1676,432.4,63.6,446.7
1384,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:30:00+05:30,433,433.7999878,432.8999939,433.6499939,433.6499939,4424,432.4,63.6,446.7
1385,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:31:00+05:30,433.75,433.8500061,433.4500122,433.4500122,433.4500122,3968,432.4,63.6,446.7
1386,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:32:00+05:30,433.6000061,433.9500122,433.3999939,433.6000061,433.6000061,2323,432.4,63.6,446.7
1387,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:33:00+05:30,433.7000122,434.6499939,433.7000122,434.25,434.25,3881,432.4,63.6,446.7
1388,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:34:00+05:30,434.25,434.2999878,434.25,434.25,434.25,865,432.4,63.6,446.7
1389,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:35:00+05:30,434.2999878,435,434.25,434.8500061,434.8500061,2831,432.4,63.6,446.7
1390,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:36:00+05:30,434.8999939,435,434.5,434.5,434.5,789,432.4,63.6,446.7
1391,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:37:00+05:30,434.5,434.5499878,433.8999939,434.1000061,434.1000061,2399,432.4,63.6,446.7
1392,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:38:00+05:30,434.1499939,434.5,433.7999878,433.8999939,433.8999939,1584,432.4,63.6,446.7
1393,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:39:00+05:30,433.7999878,434.3500061,433.3999939,433.7000122,433.7000122,4325,432.4,63.6,446.7
1394,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:40:00+05:30,433.7999878,434.7999878,433.7999878,434.7999878,434.7999878,2292,432.4,63.6,446.7
1395,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:41:00+05:30,434.7999878,435.0499878,434.75,434.8500061,434.8500061,2008,432.4,63.6,446.7
1396,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:42:00+05:30,434.75,434.8500061,434.2000122,434.3500061,434.3500061,3540,432.4,63.6,446.7
1397,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:43:00+05:30,434.2999878,434.2999878,433.7000122,434.0499878,434.0499878,2484,432.4,63.6,446.7
1398,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:44:00+05:30,434,434.7999878,433.8500061,434.7999878,434.7999878,2164,432.4,63.6,446.7
1399,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:45:00+05:30,434.7999878,435.1499939,434.7000122,434.7000122,434.7000122,1271,432.4,63.6,446.7
1400,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:46:00+05:30,435,435,434.3500061,434.5499878,434.5499878,1673,432.4,63.6,446.7
1401,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:47:00+05:30,434.5,434.5,433.6000061,434.1000061,434.1000061,2963,432.4,63.6,446.7
1402,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:48:00+05:30,434.1499939,434.2000122,433.6499939,433.6499939,433.6499939,655,432.4,63.6,446.7
1403,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:49:00+05:30,433.8999939,434.0499878,433.4500122,434,434,803,432.4,63.6,446.7
1404,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:50:00+05:30,434.1000061,434.2999878,433.6499939,433.8999939,433.8999939,1121,432.4,63.6,446.7
1405,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:51:00+05:30,433.5499878,435.1499939,433.2999878,435.1000061,435.1000061,1996,432.4,63.6,446.7
1406,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:52:00+05:30,435.1499939,435.3500061,434.8999939,435,435,2145,432.4,63.6,446.7
1407,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:53:00+05:30,435.1499939,435.1499939,434.25,434.6000061,434.6000061,300,432.4,63.6,446.7
1408,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:54:00+05:30,434.5499878,434.5499878,434.1000061,434.1000061,434.1000061,1506,432.4,63.6,446.7
1409,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:55:00+05:30,434.6000061,434.8500061,434.3999939,434.6499939,434.6499939,1085,432.4,63.6,446.7
1410,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:56:00+05:30,434.7000122,435,434.5499878,435,435,993,432.4,63.6,446.7
1411,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:57:00+05:30,434.8500061,434.9500122,434.5,434.9500122,434.9500122,1486,432.4,63.6,446.7
1412,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:58:00+05:30,434.9500122,435,434.7000122,435,435,445,432.4,63.6,446.7
1413,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 14:59:00+05:30,435,435.25,434.5499878,435.25,435.25,6834,432.4,63.6,446.7
1414,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:00:00+05:30,435,437,435,436.5,436.5,4106,432.4,63.6,446.7
1415,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:01:00+05:30,436.5499878,436.6499939,435.3500061,435.3999939,435.3999939,817,432.4,63.6,446.7
1416,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:02:00+05:30,435.1499939,435.1499939,433,433,433,3279,432.4,63.6,446.7
1417,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:03:00+05:30,432.8999939,432.9500122,432.2999878,432.7999878,432.7999878,3992,432.4,63.6,446.7
1418,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:04:00+05:30,432.7000122,432.8999939,432.5,432.7000122,432.7000122,2988,432.4,63.6,446.7
1419,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:05:00+05:30,432.75,432.75,432.4500122,432.7000122,432.7000122,3052,432.4,63.6,446.7
1420,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:06:00+05:30,432.6499939,432.8500061,432.2000122,432.3500061,432.3500061,927,432.4,63.6,446.7
1421,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:07:00+05:30,432.1499939,432.6000061,432.0499878,432.3500061,432.3500061,2856,432.4,63.6,446.7
1422,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:08:00+05:30,432.5,432.5,431.8500061,432.25,432.25,9889,432.4,63.6,446.7
1423,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:09:00+05:30,432.25,432.4500122,432.2000122,432.25,432.25,542,432.4,63.6,446.7
1424,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:10:00+05:30,432.2999878,432.6000061,432.2999878,432.2999878,432.2999878,2150,432.4,63.6,446.7
1425,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:11:00+05:30,432.0499878,432.2999878,431.7999878,432,432,2071,432.4,63.6,446.7
1426,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:12:00+05:30,432.3500061,432.3500061,432,432.25,432.25,1664,432.4,63.6,446.7
1427,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:13:00+05:30,432.1499939,432.8500061,432.1499939,432.75,432.75,1944,432.4,63.6,446.7
1428,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:14:00+05:30,432.5,432.9500122,432.5,432.8999939,432.8999939,825,432.4,63.6,446.7
1429,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:15:00+05:30,432.8999939,433.1499939,432.4500122,432.5499878,432.5499878,2466,432.4,63.6,446.7
1430,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:16:00+05:30,432.5499878,432.5499878,432,432.1499939,432.1499939,1622,432.4,63.6,446.7
1431,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:17:00+05:30,432.1499939,432.2000122,431.6000061,431.8500061,431.8500061,2138,432.4,63.6,446.7
1432,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:18:00+05:30,431.6499939,431.7999878,431.2999878,431.5499878,431.5499878,4611,432.4,63.6,446.7
1433,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:19:00+05:30,431.3999939,431.9500122,431.3999939,431.5,431.5,2352,432.4,63.6,446.7
1434,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:20:00+05:30,431.8500061,431.8500061,431.25,431.5,431.5,3819,432.4,63.6,446.7
1435,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:21:00+05:30,431.3999939,431.8999939,431.3999939,431.7999878,431.7999878,2715,432.4,63.6,446.7
1436,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:22:00+05:30,431.7999878,432.1499939,431.75,432.1499939,432.1499939,793,432.4,63.6,446.7
1437,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:23:00+05:30,432.1499939,432.1499939,431.6000061,432,432,8561,432.4,63.6,446.7
1438,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:24:00+05:30,431.75,431.9500122,431.2999878,431.2999878,431.2999878,1024,432.4,63.6,446.7
1439,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:25:00+05:30,431.4500122,432,431.1000061,432,432,1144,432.4,63.6,446.7
1440,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:26:00+05:30,432,432.2999878,431.75,432.0499878,432.0499878,2667,432.4,63.6,446.7
1441,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:27:00+05:30,431.7999878,432.1499939,431.75,432.1000061,432.1000061,603,432.4,63.6,446.7
1442,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:28:00+05:30,432.1000061,432.5499878,431.6000061,432.1000061,432.1000061,5606,432.4,63.6,446.7
1443,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:29:00+05:30,432.2999878,432.7999878,432,432.3999939,432.3999939,2992,432.4,63.6,446.7
1444,Automobile,TATA MOTORS LTD,TATAMOTORS.BO,2022-09-16 15:30:00+05:30,432.3999939,432.3999939,432.3999939,432.3999939,432.3999939,0,432.4,63.6,446.7
1445,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:15:00+05:30,9210.049805,9214.5,9165,9165,9165,170,9225.6,4002,9314.9
1446,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:16:00+05:30,9169.549805,9169.549805,9117.200195,9120.049805,9120.049805,341,9225.6,4002,9314.9
1447,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:17:00+05:30,9118.099609,9137.200195,9100,9137.200195,9137.200195,483,9225.6,4002,9314.9
1448,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:18:00+05:30,9123.950195,9178.450195,9123.950195,9178.450195,9178.450195,321,9225.6,4002,9314.9
1449,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:19:00+05:30,9180.799805,9180.799805,9166.75,9169.450195,9169.450195,115,9225.6,4002,9314.9
1450,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:20:00+05:30,9169.400391,9172.349609,9159.5,9172.349609,9172.349609,120,9225.6,4002,9314.9
1451,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:21:00+05:30,9175,9192.75,9166.849609,9192.75,9192.75,255,9225.6,4002,9314.9
1452,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:22:00+05:30,9199,9204.25,9191.799805,9191.799805,9191.799805,106,9225.6,4002,9314.9
1453,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:23:00+05:30,9199.200195,9200.599609,9190.450195,9192.200195,9192.200195,116,9225.6,4002,9314.9
1454,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:24:00+05:30,9200,9213.099609,9200,9204.200195,9204.200195,46,9225.6,4002,9314.9
1455,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:25:00+05:30,9204.200195,9231.5,9201.900391,9231.5,9231.5,126,9225.6,4002,9314.9
1456,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:26:00+05:30,9227.150391,9250,9224.5,9235.650391,9235.650391,171,9225.6,4002,9314.9
1457,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:27:00+05:30,9235.200195,9254.099609,9235,9240.650391,9240.650391,229,9225.6,4002,9314.9
1458,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:28:00+05:30,9238,9254.450195,9235.25,9249.849609,9249.849609,65,9225.6,4002,9314.9
1459,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:29:00+05:30,9249.400391,9254.25,9243,9243,9243,20,9225.6,4002,9314.9
1460,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:30:00+05:30,9245.849609,9249.950195,9235.25,9236.099609,9236.099609,36,9225.6,4002,9314.9
1461,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:31:00+05:30,9230.200195,9235.900391,9204.900391,9208.700195,9208.700195,222,9225.6,4002,9314.9
1462,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:32:00+05:30,9209.75,9219.549805,9208.75,9214.450195,9214.450195,102,9225.6,4002,9314.9
1463,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:33:00+05:30,9222.700195,9226.950195,9218,9218.099609,9218.099609,195,9225.6,4002,9314.9
1464,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:34:00+05:30,9217.299805,9218.099609,9208.349609,9214.75,9214.75,122,9225.6,4002,9314.9
1465,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:35:00+05:30,9208,9208,9190.450195,9190.450195,9190.450195,113,9225.6,4002,9314.9
1466,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:36:00+05:30,9190.450195,9200,9189.849609,9200,9200,405,9225.6,4002,9314.9
1467,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:37:00+05:30,9198.349609,9198.349609,9188.400391,9189.650391,9189.650391,24,9225.6,4002,9314.9
1468,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:38:00+05:30,9192.299805,9192.349609,9192.299805,9192.349609,9192.349609,7,9225.6,4002,9314.9
1469,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:39:00+05:30,9187.75,9193.650391,9178.5,9184,9184,36,9225.6,4002,9314.9
1470,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:40:00+05:30,9184,9186.450195,9176,9176.950195,9176.950195,35,9225.6,4002,9314.9
1471,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:41:00+05:30,9173.5,9184,9172.599609,9174.299805,9174.299805,64,9225.6,4002,9314.9
1472,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:42:00+05:30,9171.25,9174.349609,9156.450195,9163.700195,9163.700195,61,9225.6,4002,9314.9
1473,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:43:00+05:30,9166.700195,9167.099609,9161.799805,9164.299805,9164.299805,23,9225.6,4002,9314.9
1474,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:44:00+05:30,9160,9170,9156.349609,9170,9170,101,9225.6,4002,9314.9
1475,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:45:00+05:30,9184,9194.75,9184,9192.950195,9192.950195,26,9225.6,4002,9314.9
1476,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:46:00+05:30,9192,9192,9166.299805,9168.349609,9168.349609,30,9225.6,4002,9314.9
1477,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:47:00+05:30,9161.25,9162.450195,9146.950195,9150.400391,9150.400391,184,9225.6,4002,9314.9
1478,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:48:00+05:30,9161.75,9166.25,9156.25,9166.25,9166.25,40,9225.6,4002,9314.9
1479,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:49:00+05:30,9166.75,9171.299805,9161.5,9161.5,9161.5,33,9225.6,4002,9314.9
1480,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:50:00+05:30,9160.099609,9160.099609,9155.299805,9155.299805,9155.299805,40,9225.6,4002,9314.9
1481,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:51:00+05:30,9160.099609,9160.099609,9150.099609,9150.099609,9150.099609,22,9225.6,4002,9314.9
1482,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:52:00+05:30,9151,9151,9140.049805,9143.900391,9143.900391,35,9225.6,4002,9314.9
1483,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:53:00+05:30,9145,9152,9140,9152,9152,68,9225.6,4002,9314.9
1484,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:54:00+05:30,9144.099609,9154.200195,9143.450195,9143.450195,9143.450195,28,9225.6,4002,9314.9
1485,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:55:00+05:30,9151.900391,9153.25,9151.900391,9153.25,9153.25,25,9225.6,4002,9314.9
1486,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:56:00+05:30,9145.25,9154.75,9141,9154.75,9154.75,52,9225.6,4002,9314.9
1487,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:57:00+05:30,9155.75,9156.700195,9148.049805,9151.25,9151.25,26,9225.6,4002,9314.9
1488,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:58:00+05:30,9148.799805,9151.150391,9148.799805,9149.200195,9149.200195,68,9225.6,4002,9314.9
1489,Automobile,MARUTI SUZUKI INDIA LTD,MARUTI.BO,2022-09-16 09:59:00+05:30,9149.200195,9149.200195,9140.950195,9147.299805,9147.299805,161,9225.6,4002,9314.9
